eufield,repfield,expunt,year,trt,spec,time,GDD,rep,run,site,siteyear,injury,count,biomass,biopercent,biored 
triclan19d,3,7359,2019,tric,pal,30,391,4,1,lan,Lancaster 2019,,,0.05,26.63934426,73.36065574
triclan19d,4,7360,2019,tric,rye,30,391,4,1,lan,Lancaster 2019,,,0.13,67.06349206,32.93650794
triclan19a,1,7361,2019,tric,rad,40,582,1,1,lan,Lancaster 2019,,,0.53,100,0
triclan19a,2,7362,2019,tric,fox,40,582,1,1,lan,Lancaster 2019,,,0.17,91.61676647,8.383233533
triclan19a,3,7363,2019,tric,pal,40,582,1,1,lan,Lancaster 2019,,,0.2,100,0
triclan19a,4,7364,2019,tric,rye,40,582,1,1,lan,Lancaster 2019,,,0.12,62.33766234,37.66233766
triclan19b,1,7365,2019,tric,rad,40,582,2,1,lan,Lancaster 2019,,,0.38,100,0
triclan19b,2,7366,2019,tric,fox,40,582,2,1,lan,Lancaster 2019,,,0.2,100,0
triclan19b,3,7367,2019,tric,pal,40,582,2,1,lan,Lancaster 2019,,,0.15,78.60262009,21.39737991
triclan19b,4,7368,2019,tric,rye,40,582,2,1,lan,Lancaster 2019,,,0.18,93.50649351,6.493506494
triclan19c,1,7369,2019,tric,rad,40,582,3,1,lan,Lancaster 2019,,,0.03,14.18181818,85.81818182
triclan19c,2,7370,2019,tric,fox,40,582,3,1,lan,Lancaster 2019,,,0.21,100,0
triclan19c,3,7371,2019,tric,pal,40,582,3,1,lan,Lancaster 2019,,,0,0,100
triclan19c,4,7372,2019,tric,rye,40,582,3,1,lan,Lancaster 2019,,,0.17,88.31168831,11.68831169
triclan19d,1,7373,2019,tric,rad,40,582,4,1,lan,Lancaster 2019,,,0.52,100,0
triclan19d,2,7374,2019,tric,fox,40,582,4,1,lan,Lancaster 2019,,,0.25,100,0
triclan19d,3,7375,2019,tric,pal,40,582,4,1,lan,Lancaster 2019,,,0.26,100,0
triclan19d,4,7376,2019,tric,rye,40,582,4,1,lan,Lancaster 2019,,,0.15,77.92207792,22.07792208
triclan19a,1,7377,2019,tric,rad,50,786,1,1,lan,Lancaster 2019,,,0.35,100,0
triclan19a,2,7378,2019,tric,fox,50,786,1,1,lan,Lancaster 2019,,,0.48,100,0
triclan19a,3,7379,2019,tric,pal,50,786,1,1,lan,Lancaster 2019,,,0.33,100,0
triclan19a,4,7380,2019,tric,rye,50,786,1,1,lan,Lancaster 2019,,,0.09,46.8,53.2
triclan19b,1,7381,2019,tric,rad,50,786,2,1,lan,Lancaster 2019,,,0.39,100,0
triclan19b,2,7382,2019,tric,fox,50,786,2,1,lan,Lancaster 2019,,,0.12,61.17647059,38.82352941
triclan19b,3,7383,2019,tric,pal,50,786,2,1,lan,Lancaster 2019,,,0.3,100,0
triclan19b,4,7384,2019,tric,rye,50,786,2,1,lan,Lancaster 2019,,,0.08,41.6,58.4
triclan19c,1,7385,2019,tric,rad,50,786,3,1,lan,Lancaster 2019,,,0.43,100,0
triclan19c,2,7386,2019,tric,fox,50,786,3,1,lan,Lancaster 2019,,,0.45,100,0
triclan19c,3,7387,2019,tric,pal,50,786,3,1,lan,Lancaster 2019,,,0.28,100,0
triclan19c,4,7388,2019,tric,rye,50,786,3,1,lan,Lancaster 2019,,,0.06,31.2,68.8
triclan19d,1,7389,2019,tric,rad,50,786,4,1,lan,Lancaster 2019,,,0.65,100,0
triclan19d,2,7390,2019,tric,fox,50,786,4,1,lan,Lancaster 2019,,,0.17,86.66666667,13.33333333
triclan19d,3,7391,2019,tric,pal,50,786,4,1,lan,Lancaster 2019,,,0.32,100,0
triclan19d,4,7392,2019,tric,rye,50,786,4,1,lan,Lancaster 2019,,,0.1,52,48
spartlan19a,1,7393,2019,spart,rad,0,0,1,1,lan,Lancaster 2019,,,0.17,81.25,18.75
spartlan19a,2,7394,2019,spart,fox,0,0,1,1,lan,Lancaster 2019,,,0.07,40.44444444,59.55555556
spartlan19a,3,7395,2019,spart,pal,0,0,1,1,lan,Lancaster 2019,,,0,0,100
spartlan19a,4,7396,2019,spart,rye,0,0,1,1,lan,Lancaster 2019,,,0.13,77.52293578,22.47706422
spartlan19b,1,7397,2019,spart,rad,0,0,2,1,lan,Lancaster 2019,,,0.23,100,0
spartlan19b,2,7398,2019,spart,fox,0,0,2,1,lan,Lancaster 2019,,,0.08,46.22222222,53.77777778
spartlan19b,3,7399,2019,spart,pal,0,0,2,1,lan,Lancaster 2019,,,0,0,100
spartlan19b,4,7400,2019,spart,rye,0,0,2,1,lan,Lancaster 2019,,,0.05,29.81651376,70.18348624
spartlan19c,1,7401,2019,spart,rad,0,0,3,1,lan,Lancaster 2019,,,0.25,100,0
spartlan19c,2,7402,2019,spart,fox,0,0,3,1,lan,Lancaster 2019,,,0.15,86.66666667,13.33333333
spartlan19c,3,7403,2019,spart,pal,0,0,3,1,lan,Lancaster 2019,,,0.07,43.12796209,56.87203791
spartlan19c,4,7404,2019,spart,rye,0,0,3,1,lan,Lancaster 2019,,,0.11,65.59633028,34.40366972
spartlan19d,1,7405,2019,spart,rad,0,0,4,1,lan,Lancaster 2019,,,0.19,90.80882353,9.191176471
spartlan19d,2,7406,2019,spart,fox,0,0,4,1,lan,Lancaster 2019,,,0.06,34.66666667,65.33333333
spartlan19d,3,7407,2019,spart,pal,0,0,4,1,lan,Lancaster 2019,,,0,0,100
spartlan19d,4,7408,2019,spart,rye,0,0,4,1,lan,Lancaster 2019,,,0.09,53.66972477,46.33027523
spartlan19a,1,7409,2019,spart,rad,10,122,1,1,lan,Lancaster 2019,,,0.32,100,0
spartlan19a,2,7410,2019,spart,fox,10,122,1,1,lan,Lancaster 2019,,,0.15,82.62711864,17.37288136
spartlan19a,3,7411,2019,spart,pal,10,122,1,1,lan,Lancaster 2019,,,0,0,100
spartlan19a,4,7412,2019,spart,rye,10,122,1,1,lan,Lancaster 2019,,,0.14,80.53097345,19.46902655
spartlan19b,1,7413,2019,spart,rad,10,122,2,1,lan,Lancaster 2019,,,0.28,100,0
spartlan19b,2,7414,2019,spart,fox,10,122,2,1,lan,Lancaster 2019,,,0.01,5.508474576,94.49152542
spartlan19b,3,7415,2019,spart,pal,10,122,2,1,lan,Lancaster 2019,,,0,0,100
spartlan19b,4,7416,2019,spart,rye,10,122,2,1,lan,Lancaster 2019,,,0.14,80.53097345,19.46902655
spartlan19c,1,7417,2019,spart,rad,10,122,3,1,lan,Lancaster 2019,,,0.43,100,0
spartlan19c,2,7418,2019,spart,fox,10,122,3,1,lan,Lancaster 2019,,,0.13,71.61016949,28.38983051
spartlan19c,3,7419,2019,spart,pal,10,122,3,1,lan,Lancaster 2019,,,0.18,100,0
spartlan19c,4,7420,2019,spart,rye,10,122,3,1,lan,Lancaster 2019,,,0.11,63.27433628,36.72566372
spartlan19d,1,7421,2019,spart,rad,10,122,4,1,lan,Lancaster 2019,,,0.31,100,0
spartlan19d,2,7422,2019,spart,fox,10,122,4,1,lan,Lancaster 2019,,,0.13,71.61016949,28.38983051
spartlan19d,3,7423,2019,spart,pal,10,122,4,1,lan,Lancaster 2019,,,0.05,29.41176471,70.58823529
spartlan19d,4,7424,2019,spart,rye,10,122,4,1,lan,Lancaster 2019,,,0.11,63.27433628,36.72566372
spartlan19a,1,7425,2019,spart,rad,20,257,1,1,lan,Lancaster 2019,,,0.36,100,0
spartlan19a,2,7426,2019,spart,fox,20,257,1,1,lan,Lancaster 2019,,,0.11,46.26168224,53.73831776
spartlan19a,3,7427,2019,spart,pal,20,257,1,1,lan,Lancaster 2019,,,0.07,29.26045016,70.73954984
spartlan19a,4,7428,2019,spart,rye,20,257,1,1,lan,Lancaster 2019,,,0.13,55.9602649,44.0397351
spartlan19b,1,7429,2019,spart,rad,20,257,2,1,lan,Lancaster 2019,,,0.28,100,0
spartlan19b,2,7430,2019,spart,fox,20,257,2,1,lan,Lancaster 2019,,,0.05,21.02803738,78.97196262
spartlan19b,3,7431,2019,spart,pal,20,257,2,1,lan,Lancaster 2019,,,0,0,100
spartlan19b,4,7432,2019,spart,rye,20,257,2,1,lan,Lancaster 2019,,,0.04,17.21854305,82.78145695
spartlan19c,1,7433,2019,spart,rad,20,257,3,1,lan,Lancaster 2019,,,0.28,100,0
spartlan19c,2,7434,2019,spart,fox,20,257,3,1,lan,Lancaster 2019,,,0.08,33.64485981,66.35514019
spartlan19c,3,7435,2019,spart,pal,20,257,3,1,lan,Lancaster 2019,,,0.03,12.54019293,87.45980707
spartlan19c,4,7436,2019,spart,rye,20,257,3,1,lan,Lancaster 2019,,,0.12,51.65562914,48.34437086
spartlan19d,1,7437,2019,spart,rad,20,257,4,1,lan,Lancaster 2019,,,0,0,100
spartlan19d,2,7438,2019,spart,fox,20,257,4,1,lan,Lancaster 2019,,,0.06,25.23364486,74.76635514
spartlan19d,3,7439,2019,spart,pal,20,257,4,1,lan,Lancaster 2019,,,0,0,100
spartlan19d,4,7440,2019,spart,rye,20,257,4,1,lan,Lancaster 2019,,,0.09,38.74172185,61.25827815
spartlan19a,1,7441,2019,spart,rad,30,391,1,1,lan,Lancaster 2019,,,0.35,100,0
spartlan19a,2,7442,2019,spart,fox,30,391,1,1,lan,Lancaster 2019,,,0.12,63.67346939,36.32653061
spartlan19a,3,7443,2019,spart,pal,30,391,1,1,lan,Lancaster 2019,,,0,0,100
spartlan19a,4,7444,2019,spart,rye,30,391,1,1,lan,Lancaster 2019,,,0.15,77.38095238,22.61904762
spartlan19b,1,7445,2019,spart,rad,30,391,2,1,lan,Lancaster 2019,,,0.27,100,0
spartlan19b,2,7446,2019,spart,fox,30,391,2,1,lan,Lancaster 2019,,,0.05,26.53061224,73.46938776
spartlan19b,3,7447,2019,spart,pal,30,391,2,1,lan,Lancaster 2019,,,0.04,21.31147541,78.68852459
spartlan19b,4,7448,2019,spart,rye,30,391,2,1,lan,Lancaster 2019,,,0.14,72.22222222,27.77777778
spartlan19c,1,7449,2019,spart,rad,30,391,3,1,lan,Lancaster 2019,,,0.59,100,0
spartlan19c,2,7450,2019,spart,fox,30,391,3,1,lan,Lancaster 2019,,,0.15,79.59183673,20.40816327
spartlan19c,3,7451,2019,spart,pal,30,391,3,1,lan,Lancaster 2019,,,0,0,100
spartlan19c,4,7452,2019,spart,rye,30,391,3,1,lan,Lancaster 2019,,,0.12,61.9047619,38.0952381
spartlan19d,1,7453,2019,spart,rad,30,391,4,1,lan,Lancaster 2019,,,0.35,100,0
spartlan19d,2,7454,2019,spart,fox,30,391,4,1,lan,Lancaster 2019,,,0.18,95.51020408,4.489795918
spartlan19d,3,7455,2019,spart,pal,30,391,4,1,lan,Lancaster 2019,,,0.14,74.59016393,25.40983607
spartlan19d,4,7456,2019,spart,rye,30,391,4,1,lan,Lancaster 2019,,,0.1,51.58730159,48.41269841
spartlan19a,1,7457,2019,spart,rad,40,582,1,1,lan,Lancaster 2019,,,0.42,100,0
spartlan19a,2,7458,2019,spart,fox,40,582,1,1,lan,Lancaster 2019,,,0.12,64.67065868,35.32934132
spartlan19a,3,7459,2019,spart,pal,40,582,1,1,lan,Lancaster 2019,,,0.17,89.08296943,10.91703057
spartlan19a,4,7460,2019,spart,rye,40,582,1,1,lan,Lancaster 2019,,,0.13,67.53246753,32.46753247
spartlan19b,1,7461,2019,spart,rad,40,582,2,1,lan,Lancaster 2019,,,0.38,100,0
spartlan19b,2,7462,2019,spart,fox,40,582,2,1,lan,Lancaster 2019,,,0.16,86.22754491,13.77245509
spartlan19b,3,7463,2019,spart,pal,40,582,2,1,lan,Lancaster 2019,,,0.12,62.88209607,37.11790393
spartlan19b,4,7464,2019,spart,rye,40,582,2,1,lan,Lancaster 2019,,,0.11,57.14285714,42.85714286
spartlan19c,1,7465,2019,spart,rad,40,582,3,1,lan,Lancaster 2019,,,0.55,100,0
spartlan19c,2,7466,2019,spart,fox,40,582,3,1,lan,Lancaster 2019,,,0.27,100,0
spartlan19c,3,7467,2019,spart,pal,40,582,3,1,lan,Lancaster 2019,,,0.16,83.84279476,16.15720524
spartlan19c,4,7468,2019,spart,rye,40,582,3,1,lan,Lancaster 2019,,,0.16,83.11688312,16.88311688
spartlan19d,1,7469,2019,spart,rad,40,582,4,1,lan,Lancaster 2019,,,0.45,100,0
spartlan19d,2,7470,2019,spart,fox,40,582,4,1,lan,Lancaster 2019,,,0.22,100,0
spartlan19d,3,7471,2019,spart,pal,40,582,4,1,lan,Lancaster 2019,,,0.18,94.3231441,5.676855895
spartlan19d,4,7472,2019,spart,rye,40,582,4,1,lan,Lancaster 2019,,,0.19,98.7012987,1.298701299
spartlan19a,1,7473,2019,spart,rad,50,786,1,1,lan,Lancaster 2019,,,0.38,100,0
spartlan19a,2,7474,2019,spart,fox,50,786,1,1,lan,Lancaster 2019,,,0.17,86.66666667,13.33333333
spartlan19a,3,7475,2019,spart,pal,50,786,1,1,lan,Lancaster 2019,,,0.27,100,0
spartlan19a,4,7476,2019,spart,rye,50,786,1,1,lan,Lancaster 2019,,,0.12,62.4,37.6
spartlan19b,1,7477,2019,spart,rad,50,786,2,1,lan,Lancaster 2019,,,0.45,100,0
spartlan19b,2,7478,2019,spart,fox,50,786,2,1,lan,Lancaster 2019,,,0.14,71.37254902,28.62745098
spartlan19b,3,7479,2019,spart,pal,50,786,2,1,lan,Lancaster 2019,,,0.13,67.6,32.4
spartlan19b,4,7480,2019,spart,rye,50,786,2,1,lan,Lancaster 2019,,,0.09,46.8,53.2
spartlan19c,1,7481,2019,spart,rad,50,786,3,1,lan,Lancaster 2019,,,0.43,100,0
spartlan19c,2,7482,2019,spart,fox,50,786,3,1,lan,Lancaster 2019,,,0.22,100,0
spartlan19c,3,7483,2019,spart,pal,50,786,3,1,lan,Lancaster 2019,,,0.19,98.8,1.2
spartlan19c,4,7484,2019,spart,rye,50,786,3,1,lan,Lancaster 2019,,,0.18,93.6,6.4
spartlan19d,1,7485,2019,spart,rad,50,786,4,1,lan,Lancaster 2019,,,0.54,100,0
spartlan19d,2,7486,2019,spart,fox,50,786,4,1,lan,Lancaster 2019,,,0.2,100,0
spartlan19d,3,7487,2019,spart,pal,50,786,4,1,lan,Lancaster 2019,,,0.22,100,0
spartlan19d,4,7488,2019,spart,rye,50,786,4,1,lan,Lancaster 2019,,,0.2,100,0
valorlan19a,1,7489,2019,valor,rad,0,0,1,1,lan,Lancaster 2019,,,0.39,100,0
valorlan19a,2,7490,2019,valor,fox,0,0,1,1,lan,Lancaster 2019,,,0.15,86.66666667,13.33333333
valorlan19a,3,7491,2019,valor,pal,0,0,1,1,lan,Lancaster 2019,,,0,0,100
valorlan19a,4,7492,2019,valor,rye,0,0,1,1,lan,Lancaster 2019,,,0,0,100
valorlan19b,1,7493,2019,valor,rad,0,0,2,1,lan,Lancaster 2019,,,0.04,19.11764706,80.88235294
valorlan19b,2,7494,2019,valor,fox,0,0,2,1,lan,Lancaster 2019,,,0.08,46.22222222,53.77777778
valorlan19b,3,7495,2019,valor,pal,0,0,2,1,lan,Lancaster 2019,,,0,0,100
valorlan19b,4,7496,2019,valor,rye,0,0,2,1,lan,Lancaster 2019,,,0.1,59.63302752,40.36697248
valorlan19c,1,7497,2019,valor,rad,0,0,3,1,lan,Lancaster 2019,,,0,0,100
valorlan19c,2,7498,2019,valor,fox,0,0,3,1,lan,Lancaster 2019,,,0.06,34.66666667,65.33333333
valorlan19c,3,7499,2019,valor,pal,0,0,3,1,lan,Lancaster 2019,,,0,0,100
valorlan19c,4,7500,2019,valor,rye,0,0,3,1,lan,Lancaster 2019,,,0,0,100
valorlan19d,1,7501,2019,valor,rad,0,0,4,1,lan,Lancaster 2019,,,0.26,100,0
valorlan19d,2,7502,2019,valor,fox,0,0,4,1,lan,Lancaster 2019,,,0.07,40.44444444,59.55555556
valorlan19d,3,7503,2019,valor,pal,0,0,4,1,lan,Lancaster 2019,,,0,0,100
valorlan19d,4,7504,2019,valor,rye,0,0,4,1,lan,Lancaster 2019,,,0.07,41.74311927,58.25688073
valorlan19a,1,7505,2019,valor,rad,10,122,1,1,lan,Lancaster 2019,,,0.44,100,0
valorlan19a,2,7506,2019,valor,fox,10,122,1,1,lan,Lancaster 2019,,,0.34,100,0
valorlan19a,3,7507,2019,valor,pal,10,122,1,1,lan,Lancaster 2019,,,0.28,100,0
valorlan19a,4,7508,2019,valor,rye,10,122,1,1,lan,Lancaster 2019,,,0.13,74.77876106,25.22123894
valorlan19b,1,7509,2019,valor,rad,10,122,2,1,lan,Lancaster 2019,,,0.21,100,0
valorlan19b,2,7510,2019,valor,fox,10,122,2,1,lan,Lancaster 2019,,,0.29,100,0
valorlan19b,3,7511,2019,valor,pal,10,122,2,1,lan,Lancaster 2019,,,0.16,94.11764706,5.882352941
valorlan19b,4,7512,2019,valor,rye,10,122,2,1,lan,Lancaster 2019,,,0.08,46.01769912,53.98230088
valorlan19c,1,7513,2019,valor,rad,10,122,3,1,lan,Lancaster 2019,,,0.37,100,0
valorlan19c,2,7514,2019,valor,fox,10,122,3,1,lan,Lancaster 2019,,,0.25,100,0
valorlan19c,3,7515,2019,valor,pal,10,122,3,1,lan,Lancaster 2019,,,0.13,76.47058824,23.52941176
valorlan19c,4,7516,2019,valor,rye,10,122,3,1,lan,Lancaster 2019,,,0,0,100
valorlan19d,1,7517,2019,valor,rad,10,122,4,1,lan,Lancaster 2019,,,0.49,100,0
valorlan19d,2,7518,2019,valor,fox,10,122,4,1,lan,Lancaster 2019,,,0.2,100,0
valorlan19d,3,7519,2019,valor,pal,10,122,4,1,lan,Lancaster 2019,,,0.09,52.94117647,47.05882353
valorlan19d,4,7520,2019,valor,rye,10,122,4,1,lan,Lancaster 2019,,,0.09,51.7699115,48.2300885
valorlan19a,1,7521,2019,valor,rad,20,257,1,1,lan,Lancaster 2019,,,0.29,100,0
valorlan19a,2,7522,2019,valor,fox,20,257,1,1,lan,Lancaster 2019,,,0.21,88.31775701,11.68224299
valorlan19a,3,7523,2019,valor,pal,20,257,1,1,lan,Lancaster 2019,,,0.11,45.9807074,54.0192926
valorlan19a,4,7524,2019,valor,rye,20,257,1,1,lan,Lancaster 2019,,,0.06,25.82781457,74.17218543
valorlan19b,1,7525,2019,valor,rad,20,257,2,1,lan,Lancaster 2019,,,0.3,100,0
valorlan19b,2,7526,2019,valor,fox,20,257,2,1,lan,Lancaster 2019,,,0.05,21.02803738,78.97196262
valorlan19b,3,7527,2019,valor,pal,20,257,2,1,lan,Lancaster 2019,,,0.05,20.90032154,79.09967846
valorlan19b,4,7528,2019,valor,rye,20,257,2,1,lan,Lancaster 2019,,,0.05,21.52317881,78.47682119
valorlan19c,1,7529,2019,valor,rad,20,257,3,1,lan,Lancaster 2019,,,0.31,100,0
valorlan19c,2,7530,2019,valor,fox,20,257,3,1,lan,Lancaster 2019,,,0.06,25.23364486,74.76635514
valorlan19c,3,7531,2019,valor,pal,20,257,3,1,lan,Lancaster 2019,,,0.06,25.08038585,74.91961415
valorlan19c,4,7532,2019,valor,rye,20,257,3,1,lan,Lancaster 2019,,,0.04,17.21854305,82.78145695
valorlan19d,1,7533,2019,valor,rad,20,257,4,1,lan,Lancaster 2019,,,0.41,100,0
valorlan19d,2,7534,2019,valor,fox,20,257,4,1,lan,Lancaster 2019,,,0.14,58.87850467,41.12149533
valorlan19d,3,7535,2019,valor,pal,20,257,4,1,lan,Lancaster 2019,,,0.1,41.80064309,58.19935691
valorlan19d,4,7536,2019,valor,rye,20,257,4,1,lan,Lancaster 2019,,,0.07,30.13245033,69.86754967
valorlan19a,1,7537,2019,valor,rad,30,391,1,1,lan,Lancaster 2019,,,0.36,100,0
valorlan19a,2,7538,2019,valor,fox,30,391,1,1,lan,Lancaster 2019,,,0.24,100,0
valorlan19a,3,7539,2019,valor,pal,30,391,1,1,lan,Lancaster 2019,,,0.19,100,0
valorlan19a,4,7540,2019,valor,rye,30,391,1,1,lan,Lancaster 2019,,,0.11,56.74603175,43.25396825
valorlan19b,1,7541,2019,valor,rad,30,391,2,1,lan,Lancaster 2019,,,0.23,100,0
valorlan19b,2,7542,2019,valor,fox,30,391,2,1,lan,Lancaster 2019,,,0.36,100,0
valorlan19b,3,7543,2019,valor,pal,30,391,2,1,lan,Lancaster 2019,,,0.32,100,0
valorlan19b,4,7544,2019,valor,rye,30,391,2,1,lan,Lancaster 2019,,,0.11,56.74603175,43.25396825
valorlan19c,1,7545,2019,valor,rad,30,391,3,1,lan,Lancaster 2019,,,0.48,100,0
valorlan19c,2,7546,2019,valor,fox,30,391,3,1,lan,Lancaster 2019,,,0.27,100,0
valorlan19c,3,7547,2019,valor,pal,30,391,3,1,lan,Lancaster 2019,,,0.29,100,0
valorlan19c,4,7548,2019,valor,rye,30,391,3,1,lan,Lancaster 2019,,,0.16,82.53968254,17.46031746
valorlan19d,1,7549,2019,valor,rad,30,391,4,1,lan,Lancaster 2019,,,0.47,100,0
valorlan19d,2,7550,2019,valor,fox,30,391,4,1,lan,Lancaster 2019,,,0.13,68.97959184,31.02040816
valorlan19d,3,7551,2019,valor,pal,30,391,4,1,lan,Lancaster 2019,,,,,100
valorlan19d,4,7552,2019,valor,rye,30,391,4,1,lan,Lancaster 2019,,,0.11,56.74603175,43.25396825
valorlan19a,1,7553,2019,valor,rad,40,582,1,1,lan,Lancaster 2019,,,0.59,100,0
valorlan19a,2,7554,2019,valor,fox,40,582,1,1,lan,Lancaster 2019,,,0.15,80.83832335,19.16167665
valorlan19a,3,7555,2019,valor,pal,40,582,1,1,lan,Lancaster 2019,,,0.32,100,0
valorlan19a,4,7556,2019,valor,rye,40,582,1,1,lan,Lancaster 2019,,,0.1,51.94805195,48.05194805
valorlan19b,1,7557,2019,valor,rad,40,582,2,1,lan,Lancaster 2019,,,0.5,100,0
valorlan19b,2,7558,2019,valor,fox,40,582,2,1,lan,Lancaster 2019,,,0.15,80.83832335,19.16167665
valorlan19b,3,7559,2019,valor,pal,40,582,2,1,lan,Lancaster 2019,,,0.3,100,0
valorlan19b,4,7560,2019,valor,rye,40,582,2,1,lan,Lancaster 2019,,,0.09,46.75324675,53.24675325
valorlan19c,1,7561,2019,valor,rad,40,582,3,1,lan,Lancaster 2019,,,0.53,100,0
valorlan19c,2,7562,2019,valor,fox,40,582,3,1,lan,Lancaster 2019,,,0.23,100,0
valorlan19c,3,7563,2019,valor,pal,40,582,3,1,lan,Lancaster 2019,,,0.37,100,0
valorlan19c,4,7564,2019,valor,rye,40,582,3,1,lan,Lancaster 2019,,,0.12,62.33766234,37.66233766
valorlan19d,1,7565,2019,valor,rad,40,582,4,1,lan,Lancaster 2019,,,0.4,100,0
valorlan19d,2,7566,2019,valor,fox,40,582,4,1,lan,Lancaster 2019,,,0.39,100,0
valorlan19d,3,7567,2019,valor,pal,40,582,4,1,lan,Lancaster 2019,,,0.27,100,0
valorlan19d,4,7568,2019,valor,rye,40,582,4,1,lan,Lancaster 2019,,,0.15,77.92207792,22.07792208
valorlan19a,1,7569,2019,valor,rad,50,786,1,1,lan,Lancaster 2019,,,0.41,100,0
valorlan19a,2,7570,2019,valor,fox,50,786,1,1,lan,Lancaster 2019,,,0.25,100,0
valorlan19a,3,7571,2019,valor,pal,50,786,1,1,lan,Lancaster 2019,,,0.32,100,0
valorlan19a,4,7572,2019,valor,rye,50,786,1,1,lan,Lancaster 2019,,,0,0,100
valorlan19b,1,7573,2019,valor,rad,50,786,2,1,lan,Lancaster 2019,,,0.5,100,0
valorlan19b,2,7574,2019,valor,fox,50,786,2,1,lan,Lancaster 2019,,,0.37,100,0
valorlan19b,3,7575,2019,valor,pal,50,786,2,1,lan,Lancaster 2019,,,0.28,100,0
valorlan19b,4,7576,2019,valor,rye,50,786,2,1,lan,Lancaster 2019,,,0.14,72.8,27.2
valorlan19c,1,7577,2019,valor,rad,50,786,3,1,lan,Lancaster 2019,,,0.5,100,0
valorlan19c,2,7578,2019,valor,fox,50,786,3,1,lan,Lancaster 2019,,,0.34,100,0
valorlan19c,3,7579,2019,valor,pal,50,786,3,1,lan,Lancaster 2019,,,0.32,100,0
valorlan19c,4,7580,2019,valor,rye,50,786,3,1,lan,Lancaster 2019,,,0.2,100,0
valorlan19d,1,7581,2019,valor,rad,50,786,4,1,lan,Lancaster 2019,,,0.51,100,0
valorlan19d,2,7582,2019,valor,fox,50,786,4,1,lan,Lancaster 2019,,,0.27,100,0
valorlan19d,3,7583,2019,valor,pal,50,786,4,1,lan,Lancaster 2019,,,0.4,100,0
valorlan19d,4,7584,2019,valor,rye,50,786,4,1,lan,Lancaster 2019,,,0.11,57.2,42.8
sharplan19a,1,7585,2019,sharp,rad,0,0,1,1,lan,Lancaster 2019,,,0.33,100,0
sharplan19a,2,7586,2019,sharp,fox,0,0,1,1,lan,Lancaster 2019,,,0.28,100,0
sharplan19a,3,7587,2019,sharp,pal,0,0,1,1,lan,Lancaster 2019,,,0,0,100
sharplan19a,4,7588,2019,sharp,rye,0,0,1,1,lan,Lancaster 2019,,,0.12,71.55963303,28.44036697
sharplan19b,1,7589,2019,sharp,rad,0,0,2,1,lan,Lancaster 2019,,,0.16,76.47058824,23.52941176
sharplan19b,2,7590,2019,sharp,fox,0,0,2,1,lan,Lancaster 2019,,,0.11,63.55555556,36.44444444
sharplan19b,3,7591,2019,sharp,pal,0,0,2,1,lan,Lancaster 2019,,,0.08,49.28909953,50.71090047
sharplan19b,4,7592,2019,sharp,rye,0,0,2,1,lan,Lancaster 2019,,,0.06,35.77981651,64.22018349
sharplan19c,1,7593,2019,sharp,rad,0,0,3,1,lan,Lancaster 2019,,,0.2,95.58823529,4.411764706
sharplan19c,2,7594,2019,sharp,fox,0,0,3,1,lan,Lancaster 2019,,,0.15,86.66666667,13.33333333
sharplan19c,3,7595,2019,sharp,pal,0,0,3,1,lan,Lancaster 2019,,,0,0,100
sharplan19c,4,7596,2019,sharp,rye,0,0,3,1,lan,Lancaster 2019,,,,,100
sharplan19d,1,7597,2019,sharp,rad,0,0,4,1,lan,Lancaster 2019,,,0.2,95.58823529,4.411764706
sharplan19d,2,7598,2019,sharp,fox,0,0,4,1,lan,Lancaster 2019,,,0.15,86.66666667,13.33333333
sharplan19d,3,7599,2019,sharp,pal,0,0,4,1,lan,Lancaster 2019,,,0.07,43.12796209,56.87203791
sharplan19d,4,7600,2019,sharp,rye,0,0,4,1,lan,Lancaster 2019,,,0.11,65.59633028,34.40366972
sharplan19a,1,7601,2019,sharp,rad,10,122,1,1,lan,Lancaster 2019,,,0.37,100,0
sharplan19a,2,7602,2019,sharp,fox,10,122,1,1,lan,Lancaster 2019,,,0.12,66.10169492,33.89830508
sharplan19a,3,7603,2019,sharp,pal,10,122,1,1,lan,Lancaster 2019,,,0,0,100
sharplan19a,4,7604,2019,sharp,rye,10,122,1,1,lan,Lancaster 2019,,,0.12,69.02654867,30.97345133
sharplan19b,1,7605,2019,sharp,rad,10,122,2,1,lan,Lancaster 2019,,,0.38,100,0
sharplan19b,2,7606,2019,sharp,fox,10,122,2,1,lan,Lancaster 2019,,,0.08,44.06779661,55.93220339
sharplan19b,3,7607,2019,sharp,pal,10,122,2,1,lan,Lancaster 2019,,,0.08,47.05882353,52.94117647
sharplan19b,4,7608,2019,sharp,rye,10,122,2,1,lan,Lancaster 2019,,,0.08,46.01769912,53.98230088
sharplan19c,1,7609,2019,sharp,rad,10,122,3,1,lan,Lancaster 2019,,,0.2,98.9010989,1.098901099
sharplan19c,2,7610,2019,sharp,fox,10,122,3,1,lan,Lancaster 2019,,,0.12,66.10169492,33.89830508
sharplan19c,3,7611,2019,sharp,pal,10,122,3,1,lan,Lancaster 2019,,,0.07,41.17647059,58.82352941
sharplan19c,4,7612,2019,sharp,rye,10,122,3,1,lan,Lancaster 2019,,,0.04,23.00884956,76.99115044
sharplan19d,1,7613,2019,sharp,rad,10,122,4,1,lan,Lancaster 2019,,,0.21,100,0
